   ;TIPO_INFRACAO;DATA_AUTUACAO;SIG_UF;NOM_MUNICIPIO;NUM_AUTO_INFRACAO;SER_AUTO_INFRACAO;VALOR_AUTO;VALOR_AUTO_FORMATADO;DES_TIPO_LEGISLACAO;ARTIGO;PARAGRAFO;COM_ARTIGO;COM_PARAGRAFO
196816;Flora;12/04/2013 17:45:00;AM;MANACAPURU;677706;D;2772;2.772,00;9605/98;70;§ 1º-3º;72;II, IV
196817;Flora;12/04/2013 17:45:00;AM;MANACAPURU;677706;D;2772;2.772,00;6514/2008;3º;II -  IV;47;
196818;Flora;12/04/2013 20:15:00;PA;ULIANOPOLIS;711247;D;1513,5;1.513,50;6514/2008; 47;  1º;3;II / IV
196819;Flora;12/04/2013 20:15:00;PA;ULIANOPOLIS;711247;D;1513,5;1.513,50;9605/98;70;;72;
196820;Cadastro Técnico Federal;13/04/2013 08:00:00;MT;UNIAO DO SUL;732843;D;100000;100.000,00;9605/98;70;;72;II
196821;Cadastro Técnico Federal;13/04/2013 08:00:00;MT;UNIAO DO SUL;732843;D;100000;100.000,00;6514/2008;3º;II;79;
196822;Flora;13/04/2013 08:10:00;MT;UNIAO DO SUL;732844;D;535000;535.000,00;6514/2008;3º;II;48;
196823;Flora;13/04/2013 08:10:00;MT;UNIAO DO SUL;732844;D;535000;535.000,00;9605/98;70;;72;II
196824;Flora;13/04/2013 09:00:00;MT;NOVA UBIRATA;738810;D;175000;175.000,00;9605/98;70;1º;72;II,VII
196825;Controle ambiental;13/04/2013 09:00:00;PA;GOIANESIA DO PARA;641178;D;2500;2.500,00;6514/2008;3º;II-VII;66;
196826;Controle ambiental;13/04/2013 09:00:00;PA;GOIANESIA DO PARA;641178;D;2500;2.500,00;9605/98;70;1º;72;II/VIII
196827;Flora;13/04/2013 09:00:00;MT;NOVA UBIRATA;738810;D;175000;175.000,00;6514/2008;3º;II,VII;50;
196828;Flora;13/04/2013 10:00:00;MT;ALTA FLORESTA;623162;D;64187,5;64.187,50;Constituição Federal;225;4º;;
196829;Flora;13/04/2013 10:00:00;MT;ALTA FLORESTA;623162;D;64187,5;64.187,50;9605/98;70;1;72;II,VII
196830;Flora;13/04/2013 10:00:00;MT;ALTA FLORESTA;623162;D;64187,5;64.187,50;6514/2008;3º;II,VII;50;
196831;Flora;13/04/2013 10:30:00;RO;PORTO VELHO;729242;D;135000;135.000,00;9605/98;70;;72;II VII
196832;Flora;13/04/2013 10:30:00;RO;PORTO VELHO;729242;D;135000;135.000,00;Constituição Federal;225;4º;;
196833;Flora;13/04/2013 10:30:00;RO;PORTO VELHO;729242;D;135000;135.000,00;6514/2008;50;CAPUT;3º;II VII
196834;Fauna;13/04/2013 11:45:00;AM;NOVO AIRAO;678768;D;10000;10.000,00;6514/2008;3º;II -  IV,  V;24;II, 3º - III
196835;Fauna;13/04/2013 11:45:00;AM;NOVO AIRAO;678768;D;10000;10.000,00;9605/98;70;1°,3°;72;II, IV, V
196836;Fauna;13/04/2013 11:45:00;AM;NOVO AIRAO;678768;D;10000;10.000,00;MMA 05/2008 ;1º;;;
196837;Flora;13/04/2013 14:00:00;PA;RUROPOLIS;702578;D;295000;295.000,00;6514/2008;3º;II,VII;50;2º
196838;Flora;13/04/2013 14:00:00;PA;RUROPOLIS;702578;D;295000;295.000,00;9605/98;70;1º;-;-
196839;Flora;13/04/2013 14:00:00;PA;RUROPOLIS;702578;D;295000;295.000,00;Constituição Federal;225;4º;-;-
196840;Flora;13/04/2013 14:04:00;MT;NOVA UBIRATA;690370;D;55000;55.000,00;9605/98;70;1º;72;II,VII
196841;Flora;13/04/2013 14:04:00;MT;NOVA UBIRATA;690370;D;55000;55.000,00;6514/2008;3º;II,VII;50;
196842;Flora;14/04/2013 11:15:00;PA;SANTANA DO ARAGUAIA;650148;D;400000;400.000,00;9605/98;70;;72;II/VII
196843;Flora;14/04/2013 11:15:00;PA;SANTANA DO ARAGUAIA;650148;D;400000;400.000,00;6514/2008;50;;3º;II/VII
196844;Flora;14/04/2013 11:15:00;PA;SANTANA DO ARAGUAIA;650148;D;400000;400.000,00;6514/2008;101;1º/4º;;
196845;Flora;14/04/2013 16:00:00;PA;ALTAMIRA;728097;D;90000;90.000,00;6514/2008;3º;II E VII;50;-
196846;Flora;14/04/2013 16:00:00;PA;ALTAMIRA;728097;D;90000;90.000,00;Constituição Federal;225;4º;-;-
196847;Flora;14/04/2013 16:00:00;PA;ALTAMIRA;728097;D;90000;90.000,00;9605/98;70;-;-;-
196848;Controle ambiental;15/04/2013 08:10:00;PA;NOVO PROGRESSO;651937;D;444;444,00;6514/2008;3º;II,IV,VII;66;-
196849;Controle ambiental;15/04/2013 08:10:00;PA;NOVO PROGRESSO;651937;D;444;444,00;9605/98;70;-;72;II,IV,VII
196850;Controle ambiental;15/04/2013 08:10:00;PA;NOVO PROGRESSO;651937;D;444;444,00;Constituição Federal;225;-;-;-
196851;Controle ambiental;15/04/2013 09:15:00;TO;SANTA TEREZA DO TOCANTINS;719186;D;10000;10.000,00;9605/98;70;1;72;
196852;Controle ambiental;15/04/2013 09:15:00;TO;SANTA TEREZA DO TOCANTINS;719186;D;10000;10.000,00;6514/2008;3º;;;
196853;Cadastro Técnico Federal;15/04/2013 09:25:00;PA;PACAJA;733542;D;50000;50.000,00;6514/2008;3º;II-VII;82;
196854;Cadastro Técnico Federal;15/04/2013 09:25:00;PA;PACAJA;733542;D;50000;50.000,00;9605/98;70;;72;II/VII
196855;Flora;15/04/2013 10:15:00;MT;SANTA CARMEM;732845;D;850000;850.000,00;9605/98;70;;72;II,VII
196856;Flora;15/04/2013 10:15:00;MT;SANTA CARMEM;732845;D;850000;850.000,00;6514/2008;3º;;3º;2º
196857;Flora;15/04/2013 10:30:00;PA;PRAINHA;690148;D;1235025,45;1.235.025,45;9605/98;70;-;72;II/IV
196858;Flora;15/04/2013 10:30:00;PA;PRAINHA;690148;D;1235025,45;1.235.025,45;6514/2008;3º;II/IV;47;1º E 2º
196859;Cadastro Técnico Federal;15/04/2013 11:00:00;PA;NOVO PROGRESSO;649750;D;200000;200.000,00;9605/98;70;-;72;II/VII
196860;Cadastro Técnico Federal;15/04/2013 11:00:00;PA;NOVO PROGRESSO;649750;D;200000;200.000,00;6514/2008;3º;II/VII;82;-
196861;Flora;15/04/2013 14:00:00;PA;PORTEL;603322;D;75000;75.000,00;6514/2008;3º;II;47;§ 1º
196862;Flora;15/04/2013 14:00:00;PA;PORTEL;603322;D;75000;75.000,00;9605/98;70;§ 1º;72;II
196863;Flora;15/04/2013 14:50:00;PA;NOVO PROGRESSO;743291;D;290800;290.800,00;6514/2008;50;-;3º;II E VII
196864;Flora;15/04/2013 14:50:00;PA;NOVO PROGRESSO;743291;D;290800;290.800,00;9605/98;70;-;-;-
196865;Flora;15/04/2013 15:00:00;PA;NOVO PROGRESSO;658590;D;747450;747.450,00;6514/2008;3º;II/VII;50;-
196866;Flora;15/04/2013 15:00:00;PA;NOVO PROGRESSO;658590;D;747450;747.450,00;Constituição Federal;225;4º;-;-
196867;Flora;15/04/2013 15:00:00;PA;NOVO PROGRESSO;658590;D;747450;747.450,00;9605/98;70;-;72;II,VII
196868;Controle ambiental;15/04/2013 15:10:00;RR;MUCAJAI;519039;D;500;500,00;6938/81;10;;;
196869;Controle ambiental;15/04/2013 15:10:00;RR;MUCAJAI;519039;D;500;500,00;9605/98;70;§1º;72;
196870;Controle ambiental;15/04/2013 15:10:00;RR;MUCAJAI;519039;D;500;500,00;6514/2008;3º;;;
196871;Flora;15/04/2013 15:50:00;PA;CURUA;603961;D;410000;410.000,00;Constituição Federal;225;§ 4º;;
196872;Flora;15/04/2013 15:50:00;PA;CURUA;603961;D;410000;410.000,00;6514/2008;50;Caput;3º;II / VII
196873;Flora;15/04/2013 15:50:00;PA;CURUA;603961;D;410000;410.000,00;9605/98;70;;72;
196874;Flora;15/04/2013 17:00:00;PA;ALTAMIRA;729045;D;2140000;2.140.000,00;9605/98;70;-;72;II E VII
196875;Flora;15/04/2013 17:00:00;PA;ALTAMIRA;729045;D;2140000;2.140.000,00;Constituição Federal;225;4º;-;-
196876;Flora;15/04/2013 17:00:00;PA;ALTAMIRA;729045;D;2140000;2.140.000,00;6514/2008;3º;II E VII;50;-
196877;Cadastro Técnico Federal;16/04/2013 08:00:00;PA;NOVO PROGRESSO;649749;D;350000;350.000,00;9605/98;70;-;72;II/VII
196878;Cadastro Técnico Federal;16/04/2013 08:00:00;PA;NOVO PROGRESSO;649749;D;350000;350.000,00;6514/2008;3º;II/VII;82;-
196879;Cadastro Técnico Federal;16/04/2013 08:30:00;PA;NOVO PROGRESSO;649751;D;50000;50.000,00;6514/2008;3º;II/IV;82;-
196880;Cadastro Técnico Federal;16/04/2013 08:30:00;PA;NOVO PROGRESSO;649751;D;50000;50.000,00;9605/98;70;-;72;II-VII
196881;Cadastro Técnico Federal;16/04/2013 09:00:00;PA;NOVO PROGRESSO;649747;D;50000;50.000,00;9605/98;70;-;72;II/VII
196882;Flora;16/04/2013 09:00:00;PA;ALTAMIRA;729046;D;800000;800.000,00;9605/98;70;-;72;II E VII
196883;Flora;16/04/2013 09:00:00;PA;ALTAMIRA;729046;D;800000;800.000,00;6514/2008;3º;II/VII;50;-
196884;Cadastro Técnico Federal;16/04/2013 09:00:00;PA;NOVO PROGRESSO;649747;D;50000;50.000,00;6514/2008;3º;II/VII;82;
196885;Flora;16/04/2013 09:00:00;PA;ALTAMIRA;729046;D;800000;800.000,00;Constituição Federal;225;4º;-;-
196886;Cadastro Técnico Federal;16/04/2013 09:30:00;PA;NOVO PROGRESSO;649748;D;200000;200.000,00;9605/98;70;-;72;II/VII
196887;Cadastro Técnico Federal;16/04/2013 09:30:00;PA;NOVO PROGRESSO;649748;D;200000;200.000,00;6514/2008;3º;II;82;-
196888;Flora;16/04/2013 10:30:00;RO;COSTA MARQUES;702113;D;115000;115.000,00;6514/2008;3°;II/VII;50;
196889;Flora;16/04/2013 10:30:00;RO;COSTA MARQUES;702113;D;115000;115.000,00;9605/98;70;;72;II/VII
196890;Flora;16/04/2013 11:00:00;PA;ALTAMIRA;729047;D;775000;775.000,00;6514/2008;3º;II/VII;50;-
196891;Flora;16/04/2013 11:00:00;PA;ALTAMIRA;729047;D;775000;775.000,00;Constituição Federal;225;4º;-;-
196892;Flora;16/04/2013 11:00:00;PA;ALTAMIRA;729047;D;775000;775.000,00;9605/98;70;-;72;II E VII
196893;Flora;16/04/2013 11:45:00;RO;COSTA MARQUES;726842;D;105000;105.000,00;9605/98;70;;72;II VII
196894;Flora;16/04/2013 11:45:00;RO;COSTA MARQUES;726842;D;105000;105.000,00;6514/2008;3º;II VII;50;
196895;Flora;16/04/2013 12:30:00;AM;MANACAPURU;677708;D;9831,9;9.831,90;9605/98;70;1º/3º;72;II,IV,VII
196896;Flora;16/04/2013 12:30:00;AM;MANACAPURU;677708;D;9831,9;9.831,90;6514/2008;3º;II, IV, VII;47;
196897;Flora;16/04/2013 12:30:00;AM;MANACAPURU;677708;D;9831,9;9.831,90;Ibama 112/2006;1º;;;
196898;Flora;16/04/2013 14:30:00;PA;NOVO PROGRESSO;658591;D;639000;639.000,00;9605/98;70;-;72;II E VII
196899;Flora;16/04/2013 14:30:00;PA;NOVO PROGRESSO;658591;D;639000;639.000,00;6514/2008;3º;II/VII;50;-
196900;Flora;16/04/2013 14:30:00;PA;NOVO PROGRESSO;658591;D;639000;639.000,00;Constituição Federal;225;4º;-;-
196901;Flora;16/04/2013 14:50:00;MT;MARCELANDIA;732846;D;20000;20.000,00;9605/98;70;;72;II,IV,VII,
196902;Flora;16/04/2013 14:50:00;MT;MARCELANDIA;732846;D;20000;20.000,00;6514/2008;3º;II,IV,VII;50;2º
196903;Flora;16/04/2013 16:10:00;AM;CAREIRO;206295;D;195000;195.000,00;9605/98;70;§ 1º-3º;72;II,VII
196904;Flora;16/04/2013 16:10:00;AM;CAREIRO;206295;D;195000;195.000,00;6514/2008;3º;I - VII;50;
196905;Flora;16/04/2013 16:51:00;PA;PARAGOMINAS;660642;D;15000;15.000,00;9605/98;70;;72;II / VII
196906;Flora;16/04/2013 16:51:00;PA;PARAGOMINAS;660642;D;15000;15.000,00;6514/2008;50;;3º;II / VII
196907;Flora;16/04/2013 17:00:00;PA;ITAITUBA;743292;D;485000;485.000,00;6514/2008;50;-;3º;II E VII
196908;Flora;16/04/2013 17:00:00;PA;ITAITUBA;743292;D;485000;485.000,00;9605/98;70;-;-;-
196909;Flora;16/04/2013 17:00:00;PA;ITAITUBA;743292;D;485000;485.000,00;Constituição Federal;225;4º;-;-
196910;Cadastro Técnico Federal;16/04/2013 17:25:00;PA;PARAGOMINAS;732966;D;20100;20.100,00;9605/98;70;;72;
196911;Cadastro Técnico Federal;16/04/2013 17:25:00;PA;PARAGOMINAS;732966;D;20100;20.100,00;6514/2008;3º;;;
196912;Flora;16/04/2013 18:42:00;RO;CUJUBIM;729369;D;1000;1.000,00;9605/98;70;;72;II IV
196913;Flora;16/04/2013 18:42:00;RO;CUJUBIM;729369;D;1000;1.000,00;6514/2008;3º;II IV;57;
196914;Controle ambiental;17/04/2013 08:50:00;MT;POXOREO;651245;D;10000;10.000,00;9605/98;60;;70;
196915;Controle ambiental;17/04/2013 08:50:00;MT;POXOREO;651245;D;10000;10.000,00;6514/2008;66;Único;;
196916;Flora;17/04/2013 09:00:00;MA;BARRA DO CORDA;694410;D;1071000;1.071.000,00;9605/98;70;;72;II
196917;Flora;17/04/2013 09:00:00;MA;BARRA DO CORDA;694410;D;1071000;1.071.000,00;6514/2008;47;;3°;II
196918;Flora;17/04/2013 09:50:00;RO;PORTO VELHO;700433;D;4977;4.977,00;6514/2008;47;1º/2º;;
196919;Flora;17/04/2013 09:50:00;RO;PORTO VELHO;700433;D;4977;4.977,00;9605/98;70;§1º;72;II
196920;Cadastro Técnico Federal;17/04/2013 10:00:00;RR;SAO LUIZ DO ANUAA;658175;D;5000;5.000,00;9605/98;70; § 1;72;II
196921;Cadastro Técnico Federal;17/04/2013 10:00:00;RO;PORTO VELHO;700434;D;5000;5.000,00;6514/2008;77;;;
196922;Cadastro Técnico Federal;17/04/2013 10:00:00;RO;PORTO VELHO;700434;D;5000;5.000,00;9605/98;70;1º;II;
196923;Cadastro Técnico Federal;17/04/2013 10:00:00;RR;SAO LUIZ DO ANUAA;658175;D;5000;5.000,00;6514/2008;3;II;80;
196924;Flora;17/04/2013 10:40:00;MA;BARREIRINHAS;682621;D;8440;8.440,00;9605/98;70;;72;
196925;Flora;17/04/2013 10:40:00;MA;BARREIRINHAS;682621;D;8440;8.440,00;6514/2008;43;;3°;II/VII
196926;Flora;17/04/2013 11:06:00;RO;PORTO VELHO;709537;D;80000;80.000,00;9605/98;70;§1º;72;II,VIII
196927;Flora;17/04/2013 11:06:00;RO;PORTO VELHO;709537;D;80000;80.000,00;Constituição Federal;225;4º;;
196928;Flora;17/04/2013 11:06:00;RO;PORTO VELHO;709537;D;80000;80.000,00;6514/2008;50;caput;3º;II,VII
196929;Controle ambiental;17/04/2013 11:10:00;MA;PAULINO NEVES;703767;D;1000;1.000,00;9605/98;70;1°;72;II/VII
196930;Controle ambiental;17/04/2013 11:10:00;MA;PAULINO NEVES;703767;D;1000;1.000,00;6514/2008;66;;3°;II/VII
196931;Controle ambiental;17/04/2013 11:10:00;MA;PAULINO NEVES;703767;D;1000;1.000,00;CONAMA 237/1997;1°;;;
196932;Cadastro Técnico Federal;17/04/2013 11:30:00;PA;BELEM;711938;D;30100;30.100,00;6514/2008;  81;;;
196933;Cadastro Técnico Federal;17/04/2013 11:30:00;PA;BELEM;711938;D;30100;30.100,00;9605/98;70;;72;
196934;Flora;17/04/2013 14:00:00;MT;NOVA UBIRATA;28499;D;170000;170.000,00;6514/2008;3º;II,VII;50;
196935;Flora;17/04/2013 14:00:00;MT;NOVA UBIRATA;28499;D;170000;170.000,00;9605/98;70;1º, 3º;72;II,VII
196936;Flora;17/04/2013 14:00:00;MT;NOVA UBIRATA;28499;D;170000;170.000,00;Constituição Federal;225;;;
196937;Fauna;17/04/2013 15:30:00;RO;JI-PARANA;726808;D;4000;4.000,00;9605/98;70;1º;72;
196938;Fauna;17/04/2013 15:30:00;RO;JI-PARANA;726808;D;4000;4.000,00;6514/2008;24;;;
196939;Flora;17/04/2013 15:37:00;PA;PARAGOMINAS;662187;D;460000;460.000,00;9605/98;70;;72;II / VII
196940;Flora;17/04/2013 15:37:00;PA;PARAGOMINAS;662187;D;460000;460.000,00;6514/2008;50;;3º;II / VII
196941;Flora;17/04/2013 15:52:00;PA;PARAGOMINAS;661468;D;84525;84.525,00;9605/98;70;;72;II / IV
196942;Flora;17/04/2013 15:52:00;PA;PARAGOMINAS;661468;D;84525;84.525,00;6514/2008;3º;II / IV;47;§ 1º
196943;Flora;17/04/2013 17:00:00;PA;CUMARU DO NORTE;733255;D;110000;110.000,00;9605/98;70;;72;II
196944;Flora;17/04/2013 17:00:00;PA;CUMARU DO NORTE;733255;D;110000;110.000,00;6514/2008;3º;II;50;
196945;Flora;17/04/2013 17:00:00;PA;CUMARU DO NORTE;733255;D;110000;110.000,00;6514/2008;16;;;
196946;Fauna;17/04/2013 17:22:00;PA;PARAGOMINAS;732967;D;2500;2.500,00;6514/2008;3º;II / IV; 24;I / II / III
196947;Fauna;17/04/2013 17:22:00;PA;PARAGOMINAS;732967;D;2500;2.500,00;9605/98;70;;72;II / IV
196948;Flora;18/04/2013 07:35:00;RO;CUJUBIM;729370;D;110000;110.000,00;9605/98;70;;72;
196949;Flora;18/04/2013 07:35:00;RO;CUJUBIM;729370;D;110000;110.000,00;6514/2008;3º;II, VII;50;
196950;Cadastro Técnico Federal;18/04/2013 08:30:00;PA;BELEM;711939;D;20000;20.000,00;9605/98;70;;72;
196951;Cadastro Técnico Federal;18/04/2013 08:30:00;PA;BELEM;711939;D;20000;20.000,00;6514/2008;3º;;;
196952;Flora;18/04/2013 09:00:00;MT;NOVA CANAA DO NORTE;695915;D;25200;25.200,00;9605/98;70;§1º;72;II , V
196953;Flora;18/04/2013 09:00:00;MT;NOVA CANAA DO NORTE;695915;D;25200;25.200,00;6514/2008;3º;II , IV;47;"§1º;"
196954;Controle ambiental;18/04/2013 09:20:00;RR;BOA VISTA;657751;D;20000;20.000,00;9605/98;70;1°;72;II-VII
196955;Controle ambiental;18/04/2013 09:20:00;RR;BOA VISTA;657751;D;20000;20.000,00;6514/2008;3°;II-VII;66;------------
196956;Cadastro Técnico Federal;18/04/2013 09:40:00;PA;BELEM;711314;D;350000;350.000,00;6514/2008; 3;II / VII;82;
196957;Cadastro Técnico Federal;18/04/2013 09:40:00;PA;BELEM;711314;D;350000;350.000,00;9605/98;70;§ 1º;72;II / VII
196958;Cadastro Técnico Federal;18/04/2013 10:00:00;PA;NOVO PROGRESSO;733105;D;50000;50.000,00;6514/2008;3º;II,VII;82;-
196959;Cadastro Técnico Federal;18/04/2013 10:00:00;PA;NOVO PROGRESSO;733105;D;50000;50.000,00;9605/98;70;1º;72;II,VII
196960;Flora;18/04/2013 10:00:00;PA;GOIANESIA DO PARA;660273;D;4830;4.830,00;6514/2008;3;II;47;1,3
196961;Flora;18/04/2013 10:00:00;PA;GOIANESIA DO PARA;660273;D;4830;4.830,00;9605/98;70;1;72;II
196962;Cadastro Técnico Federal;18/04/2013 10:10:00;RR;SAO JOAO DA BALIZA;658178;D;3000;3.000,00;6514/2008;3°;80;caput;
196963;Cadastro Técnico Federal;18/04/2013 10:10:00;RR;SAO JOAO DA BALIZA;658178;D;3000;3.000,00;9605/98;70;1°;72;II
196964;Flora;18/04/2013 10:15:00;MT;APIACAS;619336;D;35000;35.000,00;9605/98;70;;72;
196965;Flora;18/04/2013 10:15:00;RO;PORTO VELHO;699782;D;82150;82.150,00;6514/2008;3º;II, VII;50;
196966;Flora;18/04/2013 10:15:00;RO;PORTO VELHO;699782;D;82150;82.150,00;9605/98;70;;72;
196967;Flora;18/04/2013 10:15:00;MT;APIACAS;619336;D;35000;35.000,00;6514/2008;50;;3º;II,VII
196968;Flora;18/04/2013 10:15:00;MT;APIACAS;619336;D;35000;35.000,00;Constituição Federal;225;4º;;
196969;Cadastro Técnico Federal;18/04/2013 10:30:00;MT;UNIAO DO SUL;732880;D;400000;400.000,00;6514/2008;3º;II E VII;82;CAPUT
196970;Cadastro Técnico Federal;18/04/2013 10:30:00;MT;UNIAO DO SUL;732880;D;400000;400.000,00;9605/98;70;;72;II E VII
196971;Flora;18/04/2013 10:35:00;RO;PORTO VELHO;641089;D;80000;80.000,00;6514/2008;3º;II VII;50;caput
196972;Flora;18/04/2013 10:35:00;RO;PORTO VELHO;641089;D;80000;80.000,00;Constituição Federal;225;4º;;
196973;Flora;18/04/2013 10:35:00;RO;PORTO VELHO;641089;D;80000;80.000,00;9605/98;70;§ 1º;72;VII II
196974;Flora;18/04/2013 10:45:00;MT;UNIAO DO SUL;732879;D;3604140;3.604.140,00;9605/98;70;;72;II
196975;Flora;18/04/2013 10:45:00;MT;UNIAO DO SUL;732879;D;3604140;3.604.140,00;6514/2008;3º;II;;
196976;Cadastro Técnico Federal;18/04/2013 10:55:00;MT;CUIABA;736186;D;5000;5.000,00;9605/98;70;P I;72;
196977;Cadastro Técnico Federal;18/04/2013 10:55:00;MT;CUIABA;736186;D;5000;5.000,00;6514/2008;81;;;
196978;Flora;18/04/2013 11:50:00;PA;PARAGOMINAS;660643;D;50000;50.000,00;9605/98;70;;72;II / VII
196979;Flora;18/04/2013 11:50:00;PA;PARAGOMINAS;660643;D;50000;50.000,00;6514/2008;3º;II / VII; 50;
196980;Flora;18/04/2013 12:27:00;RO;PORTO VELHO;699863;D;160000;160.000,00;9605/98;70;1º;72;II
196981;Flora;18/04/2013 12:27:00;RO;PORTO VELHO;699863;D;160000;160.000,00;Constituição Federal;225;4º;;
196982;Flora;18/04/2013 12:27:00;RO;PORTO VELHO;699863;D;160000;160.000,00;6514/2008;50;caput;3º;II-VII
196983;Flora;18/04/2013 13:45:00;MT;NOVA UBIRATA;548561;D;45000;45.000,00;6514/2008;3º;II , VII;50;
196984;Flora;18/04/2013 13:45:00;MT;NOVA UBIRATA;548561;D;45000;45.000,00;Constituição Federal;225;§4º;;
196985;Flora;18/04/2013 13:45:00;MT;NOVA UBIRATA;548561;D;45000;45.000,00;9605/98;70;§1º;72;II , VII
196986;Cadastro Técnico Federal;18/04/2013 14:30:00;RO;CORUMBIARA;728465;D;50000;50.000,00;9605/98;70;;72;
196987;Cadastro Técnico Federal;18/04/2013 14:30:00;RO;CORUMBIARA;728465;D;50000;50.000,00;6514/2008;3º;;;
196988;Controle ambiental;18/04/2013 14:40:00;RR;NORMANDIA;658206;D;3000;3.000,00;9605/98;70;§ 1º;-;-
196989;Controle ambiental;18/04/2013 14:40:00;RR;NORMANDIA;658206;D;3000;3.000,00;6514/2008;3º;II/VI;66;-
196990;Flora;18/04/2013 14:45:00;MT;NOVA UBIRATA;652923;D;25000;25.000,00;9605/98;70;;72;
196991;Flora;18/04/2013 14:45:00;MT;NOVA UBIRATA;652923;D;25000;25.000,00;6514/2008;50;;3º;II e VII
196992;Flora;18/04/2013 14:45:00;MT;NOVA UBIRATA;652923;D;25000;25.000,00;Constituição Federal;225;4º;;
196993;Flora;18/04/2013 15:00:00;PA;ULIANOPOLIS;689752;D;50000000;50.000.000,00;9605/98;70;;72;II / IV
196994;Flora;18/04/2013 15:00:00;PA;ULIANOPOLIS;689752;D;50000000;50.000.000,00;6514/2008;3º;II / IV; 54; ÚNICO
196995;Fauna;18/04/2013 15:28:00;TO;PALMAS;718875;D;2000;2.000,00;9605/98;70;§1º;;
196996;Fauna;18/04/2013 15:28:00;TO;PALMAS;718875;D;2000;2.000,00;6514/2008;3º;;;
196997;Flora;18/04/2013 15:30:00;PA;ALTAMIRA;728096;D;480000;480.000,00;6514/2008;3º;II,VII;50;-
196998;Flora;18/04/2013 15:30:00;PA;ALTAMIRA;728096;D;480000;480.000,00;Constituição Federal;225;4º;-;-
196999;Flora;18/04/2013 15:30:00;PA;ALTAMIRA;728096;D;480000;480.000,00;9605/98;70;-;-;-
197000;Flora;18/04/2013 16:00:00;MT;VERA;744605;D;945000;945.000,00;9605/98;70;72;II;
197001;Flora;18/04/2013 16:00:00;MT;VERA;744605;D;945000;945.000,00;6514/2008;3º;;48;
197002;Flora;18/04/2013 16:10:00;PA;NOVO PROGRESSO;651939;D;0;0,00;Constituição Federal;;;225;-
197003;Flora;18/04/2013 16:10:00;PA;NOVO PROGRESSO;651939;D;0;0,00;6514/2008;3º;II,IV,VII;66;-
197004;Flora;18/04/2013 16:10:00;PA;NOVO PROGRESSO;651939;D;0;0,00;9605/98;70;-;72;II,IV,VII
197005;Flora;18/04/2013 16:30:00;PA;ALTAMIRA;728098;D;225000;225.000,00;9605/98;70;-;-;-
197006;Flora;18/04/2013 16:30:00;PA;ALTAMIRA;728098;D;225000;225.000,00;6514/2008;3º;II E VII;50;-
197007;Flora;18/04/2013 16:30:00;PA;ALTAMIRA;728098;D;225000;225.000,00;Constituição Federal;225;4º;-;-
197008;Flora;18/04/2013 16:32:00;MT;VERA;653201;D;1135000;1.135.000,00;Constituição Federal;225;4º;;
197009;Flora;18/04/2013 16:32:00;MT;VERA;653201;D;1135000;1.135.000,00;9605/98;70;;72;II. VII
197010;Flora;18/04/2013 16:32:00;MT;VERA;653201;D;1135000;1.135.000,00;6514/2008;3º;;50;
197011;Controle ambiental;18/04/2013 16:45:00;RR;SAO JOAO DA BALIZA;658179;D;6000;6.000,00;6514/2008;3º;II, VII;66;Caput
197012;Controle ambiental;18/04/2013 16:45:00;RR;SAO JOAO DA BALIZA;658179;D;6000;6.000,00;9605/98;70;§1º;72;II, VII
197013;Flora;18/04/2013 17:15:00;PA;ALTAMIRA;728099;D;385000;385.000,00;9605/98;70;-;-;-
197014;Flora;18/04/2013 17:15:00;PA;ALTAMIRA;728099;D;385000;385.000,00;6514/2008;3º;II E VII;50;-
197015;Flora;18/04/2013 17:15:00;PA;ALTAMIRA;728099;D;385000;385.000,00;Constituição Federal;225;4º;-;-
197016;Flora;19/04/2013 00:40:00;AM;MANICORE;629215;D;20100;20.100,00;9605/98;70;1º-/3º;72;II, IV
197017;Flora;19/04/2013 00:40:00;AM;MANICORE;629215;D;20100;20.100,00;6514/2008;3º;1º;47;§ 1º
197018;Flora;19/04/2013 08:30:00;MT;NOVA UBIRATA;652924;D;130000;130.000,00;6514/2008;50;;3º;II,VII
197019;Flora;19/04/2013 08:30:00;MT;NOVA UBIRATA;652924;D;130000;130.000,00;Constituição Federal;225;4º;;
197020;Flora;19/04/2013 08:30:00;MT;NOVA UBIRATA;652924;D;130000;130.000,00;9605/98;70;;72;
197021;Controle ambiental;19/04/2013 08:45:00;PA;NOVO PROGRESSO;651940;D;2500;2.500,00;Constituição Federal;225;-;-;-
197022;Controle ambiental;19/04/2013 08:45:00;PA;NOVO PROGRESSO;651940;D;2500;2.500,00;6514/2008;3º;"II.IV;VII";66;-
197023;Controle ambiental;19/04/2013 08:45:00;PA;NOVO PROGRESSO;651940;D;2500;2.500,00;9605/98;70;-;72;II,IV,VII
197024;Flora;19/04/2013 09:00:00;PA;ALTAMIRA;658593;D;1140000;1.140.000,00;Constituição Federal;225;4º;;
197025;Flora;19/04/2013 09:00:00;PA;ALTAMIRA;658593;D;1140000;1.140.000,00;6514/2008;3º;II E VII;50;-
197026;Flora;19/04/2013 09:00:00;PA;ALTAMIRA;658593;D;1140000;1.140.000,00;9605/98;70;-;72;II E VII
197027;Flora;19/04/2013 10:00:00;RO;PORTO VELHO;699783;D;90000;90.000,00;Constituição Federal;225;;4;
